Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1652801425162,17/05/2022 15:30:25,1652801425077,1,17/05/2022 16:30:25,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,BEGIN QUESTIONNAIRE,
2,1652801479401,17/05/2022 15:31:19,1652801479350,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_art_exhibition,Visitor 2
3,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_art_exhibition-quantised,2
4,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_family_issue,Visitor 1
5,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_family_issue-quantised,1
6,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_pub,Visitor 1
7,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_pub-quantised,1
8,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_essay,Visitor 1
9,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_essay-quantised,1
10,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_walk,Visitor 2
11,1652801479456,17/05/2022 15:31:19,1652801479352,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_walk-quantised,2
12,1652801479456,17/05/2022 15:31:19,1652801479353,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_fixing_computer,Visitor 1
13,1652801479456,17/05/2022 15:31:19,1652801479353,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_fixing_computer-quantised,1
14,1652801479456,17/05/2022 15:31:19,1652801479353,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_driving_car,Visitor 1
15,1652801479456,17/05/2022 15:31:19,1652801479353,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_driving_car-quantised,1
16,1652801479456,17/05/2022 15:31:19,1652801479353,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_job_preparation,Visitor 1
17,1652801479456,17/05/2022 15:31:19,1652801479353,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_job_preparation-quantised,1
18,1652801479456,17/05/2022 15:31:19,1652801479353,1,17/05/2022 16:31:19,86605,11,questionnaire-qjpk,,21940916,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,END QUESTIONNAIRE,54276
1,1652806197570,17/05/2022 16:49:57,1652806197440,1,17/05/2022 17:49:57,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,BEGIN QUESTIONNAIRE,
2,1652806242753,17/05/2022 16:50:42,1652806242679,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_art_exhibition,Visitor 3
3,1652806242815,17/05/2022 16:50:42,1652806242680,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_art_exhibition-quantised,3
4,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_family_issue,Visitor 2
5,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_family_issue-quantised,2
6,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_pub,Visitor 2
7,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_pub-quantised,2
8,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_essay,Visitor 3
9,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_essay-quantised,3
10,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_walk,Visitor 3
11,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_walk-quantised,3
12,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_fixing_computer,Visitor 3
13,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_fixing_computer-quantised,3
14,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_driving_car,Visitor 3
15,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_driving_car-quantised,3
16,1652806242815,17/05/2022 16:50:42,1652806242681,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_job_preparation,Visitor 3
17,1652806242815,17/05/2022 16:50:42,1652806242682,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_job_preparation-quantised,3
18,1652806242815,17/05/2022 16:50:42,1652806242682,1,17/05/2022 17:50:42,86605,11,questionnaire-qjpk,,21946308,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,END QUESTIONNAIRE,45243
1,1652866497443,18/05/2022 09:34:57,1652866497327,1,18/05/2022 10:34:57,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,BEGIN QUESTIONNAIRE,
2,1652866563531,18/05/2022 09:36:03,1652866563462,1,18/05/2022 10:36:03,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_art_exhibition,Visitor 2
3,1652866563580,18/05/2022 09:36:03,1652866563464,1,18/05/2022 10:36:03,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_art_exhibition-quantised,2
4,1652866563580,18/05/2022 09:36:03,1652866563465,1,18/05/2022 10:36:03,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_family_issue,Visitor 2
5,1652866563580,18/05/2022 09:36:03,1652866563465,1,18/05/2022 10:36:03,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_family_issue-quantised,2
6,1652866563580,18/05/2022 09:36:03,1652866563465,1,18/05/2022 10:36:03,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_pub,Visitor 2
7,1652866563580,18/05/2022 09:36:03,1652866563465,1,18/05/2022 10:36:03,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_pub-quantised,2
8,1652866563580,18/05/2022 09:36:03,1652866563465,1,18/05/2022 10:36:03,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_essay,Visitor 3
9,1652866563580,18/05/2022 09:36:03,1652866563465,1,18/05/2022 10:36:03,86605,11,questionnaire-qjpk,,21961571,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_essay-quantised,3
