"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"8787","62","1655382707247","16/06/2022 12:31:47","1655382706926","1","16/06/2022 13:31:46","90347","5","questionnaire-e44t",NA,"22528792","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","END QUESTIONNAIRE","99069"
"8788","1","1656084321866","24/06/2022 15:25:21","1656084321763","1","24/06/2022 16:25:21","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","BEGIN QUESTIONNAIRE",NA
"8789","2","1656084571202","24/06/2022 15:29:31","1656084571074","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1","6"
"8790","3","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1-quantised","6"
"8791","4","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2","2"
"8792","5","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2-quantised","2"
"8793","6","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3","6"
"8794","7","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3-quantised","6"
"8795","8","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4","6"
"8796","9","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4-quantised","6"
"8797","10","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_5","3"
"8798","11","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_5-quantised","3"
"8799","12","1656084571250","24/06/2022 15:29:31","1656084571076","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_6","6"
"8800","13","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_6-quantised","6"
"8801","14","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_7","6"
"8802","15","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_7-quantised","6"
"8803","16","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_8","4"
"8804","17","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_8-quantised","4"
"8805","18","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_9","2"
"8806","19","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_9-quantised","2"
"8807","20","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_10","5"
"8808","21","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_10-quantised","5"
"8809","22","1656084571250","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_11","5"
"8810","23","1656084571308","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_11-quantised","5"
"8811","24","1656084571308","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_12","3"
"8812","25","1656084571308","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_12-quantised","3"
"8813","26","1656084571308","24/06/2022 15:29:31","1656084571077","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_13","2"
"8814","27","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_13-quantised","2"
"8815","28","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_14","4"
"8816","29","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_14-quantised","4"
"8817","30","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_15","3"
"8818","31","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_15-quantised","3"
"8819","32","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16","1"
"8820","33","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16-quantised","1"
"8821","34","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17","2"
"8822","35","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17-quantised","2"
"8823","36","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18","1"
"8824","37","1656084571308","24/06/2022 15:29:31","1656084571078","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18-quantised","1"
"8825","38","1656084571308","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19","6"
"8826","39","1656084571308","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19-quantised","6"
"8827","40","1656084571308","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20","2"
"8828","41","1656084571308","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20-quantised","2"
"8829","42","1656084571308","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21","2"
"8830","43","1656084571372","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21-quantised","2"
"8831","44","1656084571372","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_22","4"
"8832","45","1656084571372","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_22-quantised","4"
"8833","46","1656084571372","24/06/2022 15:29:31","1656084571079","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_23","5"
"8834","47","1656084571372","24/06/2022 15:29:31","1656084571080","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_23-quantised","5"
"8835","48","1656084571372","24/06/2022 15:29:31","1656084571080","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_24","3"
"8836","49","1656084571372","24/06/2022 15:29:31","1656084571080","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_24-quantised","3"
"8837","50","1656084571372","24/06/2022 15:29:31","1656084571080","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_25","4"
"8838","51","1656084571372","24/06/2022 15:29:31","1656084571080","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_25-quantised","4"
"8839","52","1656084571372","24/06/2022 15:29:31","1656084571080","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_26","5"
"8840","53","1656084571372","24/06/2022 15:29:31","1656084571080","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_26-quantised","5"
"8841","54","1656084571372","24/06/2022 15:29:31","1656084571080","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_27","6"
"8842","55","1656084571372","24/06/2022 15:29:31","1656084571081","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_27-quantised","6"
"8843","56","1656084571372","24/06/2022 15:29:31","1656084571081","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_28","5"
"8844","57","1656084571372","24/06/2022 15:29:31","1656084571081","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_28-quantised","5"
"8845","58","1656084571372","24/06/2022 15:29:31","1656084571081","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_29","2"
"8846","59","1656084571372","24/06/2022 15:29:31","1656084571081","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_29-quantised","2"
"8847","60","1656084571372","24/06/2022 15:29:31","1656084571081","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_30","3"
"8848","61","1656084571372","24/06/2022 15:29:31","1656084571081","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_30-quantised","3"
"8849","62","1656084571372","24/06/2022 15:29:31","1656084571082","1","24/06/2022 16:29:31","90347","5","questionnaire-e44t",NA,"22765029","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","END QUESTIONNAIRE","249319"
"8850","1","1656507542375","29/06/2022 12:59:02","1656507542261","1","29/06/2022 13:59:02","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","BEGIN QUESTIONNAIRE",NA
"8851","2","1656507749248","29/06/2022 13:02:29","1656507749145","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1","6"
"8852","3","1656507749307","29/06/2022 13:02:29","1656507749146","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1-quantised","6"
"8853","4","1656507749307","29/06/2022 13:02:29","1656507749146","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2","2"
"8854","5","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2-quantised","2"
"8855","6","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3","2"
"8856","7","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3-quantised","2"
"8857","8","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4","4"
"8858","9","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4-quantised","4"
"8859","10","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_5","5"
"8860","11","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_5-quantised","5"
"8861","12","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_6","5"
"8862","13","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_6-quantised","5"
"8863","14","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_7","6"
"8864","15","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_7-quantised","6"
"8865","16","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_8","3"
"8866","17","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_8-quantised","3"
