"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"86","14","1654619875379","07/06/2022 16:37:55","1654619875241","1","07/06/2022 17:37:55","86605","12","questionnaire-cppy",NA,"22343143","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","USA"
"87","15","1654619875379","07/06/2022 16:37:55","1654619875241","1","07/06/2022 17:37:55","86605","12","questionnaire-cppy",NA,"22343143","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"88","16","1654619875379","07/06/2022 16:37:55","1654619875241","1","07/06/2022 17:37:55","86605","12","questionnaire-cppy",NA,"22343143","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"89","17","1654619875379","07/06/2022 16:37:55","1654619875241","1","07/06/2022 17:37:55","86605","12","questionnaire-cppy",NA,"22343143","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"90","18","1654619875379","07/06/2022 16:37:55","1654619875241","1","07/06/2022 17:37:55","86605","12","questionnaire-cppy",NA,"22343143","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","29010"
"91","1","1654679156864","08/06/2022 09:05:56","1654679156721","1","08/06/2022 10:05:56","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"92","2","1654679194608","08/06/2022 09:06:34","1654679194531","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"93","3","1654679194682","08/06/2022 09:06:34","1654679194532","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"94","4","1654679194682","08/06/2022 09:06:34","1654679194532","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"95","5","1654679194682","08/06/2022 09:06:34","1654679194532","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","24"
"96","6","1654679194682","08/06/2022 09:06:34","1654679194532","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Post-graduate degree"
"97","7","1654679194682","08/06/2022 09:06:34","1654679194532","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","5"
"98","8","1654679194682","08/06/2022 09:06:34","1654679194532","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"99","9","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"100","10","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"101","11","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"102","12","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","gujerati"
"103","13","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","United Kingdom"
"104","14","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"105","15","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"106","16","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"107","17","1654679194682","08/06/2022 09:06:34","1654679194533","1","08/06/2022 10:06:34","86605","12","questionnaire-cppy",NA,"22353172","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","37812"
"108","1","1654684764077","08/06/2022 10:39:24","1654684763984","1","08/06/2022 11:39:23","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"109","2","1654684788563","08/06/2022 10:39:48","1654684788498","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Male"
"110","3","1654684788617","08/06/2022 10:39:48","1654684788500","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","2"
"111","4","1654684788617","08/06/2022 10:39:48","1654684788500","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"112","5","1654684788617","08/06/2022 10:39:48","1654684788500","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","32"
"113","6","1654684788617","08/06/2022 10:39:48","1654684788500","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","College or university"
"114","7","1654684788617","08/06/2022 10:39:48","1654684788500","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","4"
"115","8","1654684788617","08/06/2022 10:39:48","1654684788500","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"116","9","1654684788617","08/06/2022 10:39:48","1654684788500","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"117","10","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"118","11","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","English"
"119","12","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-quantised","1"
"120","13","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text",NA
"121","14","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","uk"
"122","15","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"123","16","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"124","17","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"125","18","1654684788617","08/06/2022 10:39:48","1654684788501","1","08/06/2022 11:39:48","86605","12","questionnaire-cppy",NA,"22355058","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","24517"
"126","1","1654690298495","08/06/2022 12:11:38","1654690298393","1","08/06/2022 13:11:38","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"127","2","1654690323067","08/06/2022 12:12:03","1654690323023","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"128","3","1654690323129","08/06/2022 12:12:03","1654690323025","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"129","4","1654690323129","08/06/2022 12:12:03","1654690323025","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"130","5","1654690323129","08/06/2022 12:12:03","1654690323025","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","32"
"131","6","1654690323129","08/06/2022 12:12:03","1654690323025","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Higher or secondary or further education (e.g. A-levels / BTEC / etc.)"
"132","7","1654690323129","08/06/2022 12:12:03","1654690323025","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","3"
"133","8","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Mixed"
"134","9","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","5"
"135","10","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"136","11","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","English"
"137","12","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-quantised","1"
"138","13","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text",NA
"139","14","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","UK"
"140","15","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"141","16","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"142","17","1654690323129","08/06/2022 12:12:03","1654690323026","1","08/06/2022 13:12:03","86605","12","questionnaire-cppy",NA,"22357589","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
