Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Hint,wideo1,wideo2,Picture,Hint_picture1,Hint_picture2,Doors_picture,answear
22,1652890276730,18/05/2022 16:11:16,1652890276689,1,18/05/2022 17:11:16,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,5,Left,Continue,response_button_text,12333.999999999985,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
23,1652890277162,18/05/2022 16:11:17,1652890277127,1,18/05/2022 17:11:17,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,7,test,fixation,fixation,449,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
24,1652890278798,18/05/2022 16:11:18,1652890278765,1,18/05/2022 17:11:18,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,1,Help,AnnaButton,response_button_text,1614.9999999999854,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
25,1652890280819,18/05/2022 16:11:20,1652890280780,1,18/05/2022 17:11:20,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,2,Claire,AdvanceAnna,response_button_text,2007.0000000000146,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
26,1652890281849,18/05/2022 16:11:21,1652890281811,1,18/05/2022 17:11:21,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,4,ChooseDoor,LeftButton,response_button_text,1023,,,Left,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
27,1652890289414,18/05/2022 16:11:29,1652890289379,1,18/05/2022 17:11:29,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,5,Left,Continue,response_button_text,7562,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
28,1652890289858,18/05/2022 16:11:29,1652890289821,1,18/05/2022 17:11:29,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,7,test,fixation,fixation,451,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
29,1652890292589,18/05/2022 16:11:32,1652890292553,1,18/05/2022 17:11:32,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,1,Help,BethButton,response_button_text,2710.999999999971,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
30,1652890293739,18/05/2022 16:11:33,1652890293704,1,18/05/2022 17:11:33,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,3,Anna,Zone2,response_button_text,1147.000000000029,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
31,1652890295327,18/05/2022 16:11:35,1652890295292,1,18/05/2022 17:11:35,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,4,ChooseDoor,LeftButton,response_button_text,1581,,,Left,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
32,1652890305140,18/05/2022 16:11:45,1652890305100,1,18/05/2022 17:11:45,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,5,Left,Continue,response_button_text,9802,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
33,1652890305575,18/05/2022 16:11:45,1652890305542,1,18/05/2022 17:11:45,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,7,test,fixation,fixation,453,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
34,1652890308922,18/05/2022 16:11:48,1652890308882,1,18/05/2022 17:11:48,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,1,Help,AnnaButton,response_button_text,3322,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
35,1652890310841,18/05/2022 16:11:50,1652890310802,1,18/05/2022 17:11:50,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,2,Claire,AdvanceAnna,response_button_text,1915,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
36,1652890311797,18/05/2022 16:11:51,1652890311756,1,18/05/2022 17:11:51,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,4,ChooseDoor,RightButton,response_button_text,948,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
37,1652890325856,18/05/2022 16:12:05,1652890325802,1,18/05/2022 17:12:05,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,6,Right,Zone2,response_button_text,14034,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
38,1652890326303,18/05/2022 16:12:06,1652890326251,1,18/05/2022 17:12:06,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,7,test,fixation,fixation,451,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
39,1652890327791,18/05/2022 16:12:07,1652890327750,1,18/05/2022 17:12:07,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,1,Help,BethButton,response_button_text,1478,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
40,1652890330454,18/05/2022 16:12:10,1652890330401,1,18/05/2022 17:12:10,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,3,Anna,Zone2,response_button_text,2645,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
41,1652890331589,18/05/2022 16:12:11,1652890331538,1,18/05/2022 17:12:11,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,4,ChooseDoor,RightButton,response_button_text,1130,,,Right,1,1,0,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
42,1652890344361,18/05/2022 16:12:24,1652890344320,1,18/05/2022 17:12:24,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,6,Right,Zone2,response_button_text,12774,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
43,1652890344800,18/05/2022 16:12:24,1652890344768,1,18/05/2022 17:12:24,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,7,test,fixation,fixation,450,,,,,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
44,1652890346162,18/05/2022 16:12:26,1652890346128,1,18/05/2022 17:12:26,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,1,Help,BethButton,response_button_text,1341.000000000029,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
45,1652890347121,18/05/2022 16:12:27,1652890347087,1,18/05/2022 17:12:27,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,3,Anna,Zone2,response_button_text,954,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
46,1652890348389,18/05/2022 16:12:28,1652890348351,1,18/05/2022 17:12:28,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,4,ChooseDoor,LeftButton,response_button_text,1258,,,Left,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
47,1652890350421,18/05/2022 16:12:30,1652890350177,1,18/05/2022 17:12:30,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,5,Left,Continue,response_button_text,1819,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
48,1652890350714,18/05/2022 16:12:30,1652890350611,1,18/05/2022 17:12:30,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,7,test,fixation,fixation,450,,,,,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
49,1652890352805,18/05/2022 16:12:32,1652890352732,1,18/05/2022 17:12:32,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,1,Help,AnnaButton,response_button_text,2103,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
50,1652890354403,18/05/2022 16:12:34,1652890354362,1,18/05/2022 17:12:34,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,2,Claire,AdvanceAnna,response_button_text,1624,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
51,1652890355558,18/05/2022 16:12:35,1652890355520,1,18/05/2022 17:12:35,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,4,ChooseDoor,LeftButton,response_button_text,1153,,,Left,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
52,1652890356864,18/05/2022 16:12:36,1652890356828,1,18/05/2022 17:12:36,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,5,Left,Continue,response_button_text,1303,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
53,1652890357319,18/05/2022 16:12:37,1652890357272,1,18/05/2022 17:12:37,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,7,test,fixation,fixation,451,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
54,1652890360444,18/05/2022 16:12:40,1652890360401,1,18/05/2022 17:12:40,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,1,Help,AnnaButton,response_button_text,3105,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
55,1652890361771,18/05/2022 16:12:41,1652890361733,1,18/05/2022 17:12:41,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,2,Claire,AdvanceAnna,response_button_text,1325,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
56,1652890362880,18/05/2022 16:12:42,1652890362842,1,18/05/2022 17:12:42,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,4,ChooseDoor,RightButton,response_button_text,1102.000000000029,,,Right,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
57,1652890364833,18/05/2022 16:12:44,1652890364788,1,18/05/2022 17:12:44,86605,11,task-v1ub,,21970777,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,6,Right,Zone2,response_button_text,1939,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
