"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","Correct","Incorrect","Dishonest","X_Coordinate","Y_Coordinate","Timed_Out","randomise_blocks","randomise_trials","display","ANSWER","picture1","picture2","picture3","picture4","picture5","picture6","picture7","Hint","wideo1","wideo2","Picture","Hint_picture1","Hint_picture2","Doors_picture","answear","id"
"49","1","1654680395925","08/06/2022 09:26:35","1654680395836","1","08/06/2022 10:26:35","86605","12","task-4n1r",NA,"22353604","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u4ckj0xb"
"50","2","1654680400070","08/06/2022 09:26:40","1654680399981","1","08/06/2022 10:26:39","86605","12","task-4n1r",NA,"22353604","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonE","response_button_image","4073",NA,NA,"5.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"u4ckj0xb"
"51","3","1654680400128","08/06/2022 09:26:40","1654680399984","1","08/06/2022 10:26:39","86605","12","task-4n1r",NA,"22353604","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"4148",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u4ckj0xb"
"52","1","1654686001593","08/06/2022 11:00:01","1654686001500","1","08/06/2022 12:00:01","86605","12","task-4n1r",NA,"22355527","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rcburgqm"
"53","2","1654686006001","08/06/2022 11:00:06","1654686005953","1","08/06/2022 12:00:05","86605","12","task-4n1r",NA,"22355527","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonC","response_button_image","4377",NA,NA,"3.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"rcburgqm"
"54","3","1654686006034","08/06/2022 11:00:06","1654686005955","1","08/06/2022 12:00:05","86605","12","task-4n1r",NA,"22355527","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"4455",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rcburgqm"
"55","1","1654691602111","08/06/2022 12:33:22","1654691602018","1","08/06/2022 13:33:22","86605","12","task-4n1r",NA,"22358096","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p1el4un1"
"56","2","1654691604366","08/06/2022 12:33:24","1654691604319","1","08/06/2022 13:33:24","86605","12","task-4n1r",NA,"22358096","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonA","response_button_image","2263",NA,NA,"1.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"p1el4un1"
"57","3","1654691604425","08/06/2022 12:33:24","1654691604322","1","08/06/2022 13:33:24","86605","12","task-4n1r",NA,"22358096","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"2304",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p1el4un1"
"58","1","1654696606241","08/06/2022 13:56:46","1654696606106","1","08/06/2022 14:56:46","86605","12","task-4n1r",NA,"22359897","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ca8udou"
"59","2","1654696615834","08/06/2022 13:56:55","1654696615748","1","08/06/2022 14:56:55","86605","12","task-4n1r",NA,"22359897","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonE","response_button_image","9595",NA,NA,"5.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"7ca8udou"
"60","3","1654696615867","08/06/2022 13:56:55","1654696615751","1","08/06/2022 14:56:55","86605","12","task-4n1r",NA,"22359897","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"9645",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ca8udou"
"61","1","1654702342149","08/06/2022 15:32:22","1654702342041","1","08/06/2022 16:32:22","86605","12","task-4n1r",NA,"22361904","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fbdvz2jm"
"62","2","1654702348100","08/06/2022 15:32:28","1654702347998","1","08/06/2022 16:32:27","86605","12","task-4n1r",NA,"22361904","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonB","response_button_image","5917",NA,NA,"2.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"fbdvz2jm"
"63","3","1654702348162","08/06/2022 15:32:28","1654702348001","1","08/06/2022 16:32:28","86605","12","task-4n1r",NA,"22361904","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"5960",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fbdvz2jm"
"64","1","1654707808115","08/06/2022 17:03:28","1654707808008","1","08/06/2022 18:03:28","86605","12","task-4n1r",NA,"22364309","lcoa0ulz","6591969",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lcoa0ulz"
"65","2","1654707814164","08/06/2022 17:03:34","1654707814110","1","08/06/2022 18:03:34","86605","12","task-4n1r",NA,"22364309","lcoa0ulz","6591969",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonB","response_button_image","6063",NA,NA,"2.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"lcoa0ulz"
"66","3","1654707814207","08/06/2022 17:03:34","1654707814113","1","08/06/2022 18:03:34","86605","12","task-4n1r",NA,"22364309","lcoa0ulz","6591969",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-2","5","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"6105",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lcoa0ulz"
"67","1","1654620563104","07/06/2022 16:49:23","1654620563014","1","07/06/2022 17:49:23","86605","12","task-fj2g",NA,"22343482","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ucjf5it7"
"68","2","1654620570965","07/06/2022 16:49:30","1654620570904","1","07/06/2022 17:49:30","86605","12","task-fj2g",NA,"22343482","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonB","response_button_image","7837",NA,NA,"2.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"ucjf5it7"
"69","3","1654620571001","07/06/2022 16:49:31","1654620570907","1","07/06/2022 17:49:30","86605","12","task-fj2g",NA,"22343482","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"7893",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ucjf5it7"
"70","1","1654599464431","07/06/2022 10:57:44","1654599464304","1","07/06/2022 11:57:44","86605","12","task-fj2g",NA,"22331119","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x15hufum"
"71","2","1654599469606","07/06/2022 10:57:49","1654599469554","1","07/06/2022 11:57:49","86605","12","task-fj2g",NA,"22331119","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonB","response_button_image","5182",NA,NA,"2.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"x15hufum"
"72","3","1654599469655","07/06/2022 10:57:49","1654599469556","1","07/06/2022 11:57:49","86605","12","task-fj2g",NA,"22331119","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"5252",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x15hufum"
"73","1","1654604367583","07/06/2022 12:19:27","1654604367492","1","07/06/2022 13:19:27","86605","12","task-fj2g",NA,"22334033","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wopxcyrw"
"74","2","1654604373265","07/06/2022 12:19:33","1654604373210","1","07/06/2022 13:19:33","86605","12","task-fj2g",NA,"22334033","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonB","response_button_image","5634",NA,NA,"2.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"wopxcyrw"
"75","3","1654604373317","07/06/2022 12:19:33","1654604373213","1","07/06/2022 13:19:33","86605","12","task-fj2g",NA,"22334033","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"5721",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wopxcyrw"
"76","1","1654609922833","07/06/2022 13:52:02","1654609922690","1","07/06/2022 14:52:02","86605","12","task-fj2g",NA,"22336809","wyly5896","6584100",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wyly5896"
"77","2","1654609929711","07/06/2022 13:52:09","1654609929623","1","07/06/2022 14:52:09","86605","12","task-fj2g",NA,"22336809","wyly5896","6584100",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonB","response_button_image","6877",NA,NA,"2.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"wyly5896"
"78","3","1654609929781","07/06/2022 13:52:09","1654609929626","1","07/06/2022 14:52:09","86605","12","task-fj2g",NA,"22336809","wyly5896","6584100",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"6936",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wyly5896"
"79","1","1654620563104","07/06/2022 16:49:23","1654620563014","1","07/06/2022 17:49:23","86605","12","task-fj2g",NA,"22343482","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ucjf5it7"
"80","2","1654620570965","07/06/2022 16:49:30","1654620570904","1","07/06/2022 17:49:30","86605","12","task-fj2g",NA,"22343482","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonB","response_button_image","7837",NA,NA,"2.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"ucjf5it7"
"81","3","1654620571001","07/06/2022 16:49:31","1654620570907","1","07/06/2022 17:49:30","86605","12","task-fj2g",NA,"22343482","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"7893",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ucjf5it7"
"82","1","1654679989282","08/06/2022 09:19:49","1654679989187","1","08/06/2022 10:19:49","86605","12","task-fj2g",NA,"22353476","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u4ckj0xb"
"83","2","1654679993820","08/06/2022 09:19:53","1654679993763","1","08/06/2022 10:19:53","86605","12","task-fj2g",NA,"22353476","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonB","response_button_image","4490",NA,NA,"2.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"u4ckj0xb"
"84","3","1654679993890","08/06/2022 09:19:53","1654679993765","1","08/06/2022 10:19:53","86605","12","task-fj2g",NA,"22353476","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"4578",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u4ckj0xb"
"85","1","1654685583688","08/06/2022 10:53:03","1654685583588","1","08/06/2022 11:53:03","86605","12","task-fj2g",NA,"22355357","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rcburgqm"
"86","2","1654685593179","08/06/2022 10:53:13","1654685593119","1","08/06/2022 11:53:13","86605","12","task-fj2g",NA,"22355357","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonC","response_button_image","9449",NA,NA,"3.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"rcburgqm"
"87","3","1654685593232","08/06/2022 10:53:13","1654685593122","1","08/06/2022 11:53:13","86605","12","task-fj2g",NA,"22355357","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"9534",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rcburgqm"
"88","1","1654691194396","08/06/2022 12:26:34","1654691194300","1","08/06/2022 13:26:34","86605","12","task-fj2g",NA,"22357965","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p1el4un1"
"89","2","1654691198894","08/06/2022 12:26:38","1654691198790","1","08/06/2022 13:26:38","86605","12","task-fj2g",NA,"22357965","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonA","response_button_image","4454",NA,NA,"1.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"p1el4un1"
"90","3","1654691198938","08/06/2022 12:26:38","1654691198793","1","08/06/2022 13:26:38","86605","12","task-fj2g",NA,"22357965","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"4493",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p1el4un1"
"91","1","1654696229986","08/06/2022 13:50:29","1654696229858","1","08/06/2022 14:50:29","86605","12","task-fj2g",NA,"22359779","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ca8udou"
"92","2","1654696243449","08/06/2022 13:50:43","1654696243381","1","08/06/2022 14:50:43","86605","12","task-fj2g",NA,"22359779","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonC","response_button_image","13470",NA,NA,"3.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"7ca8udou"
"93","3","1654696243495","08/06/2022 13:50:43","1654696243384","1","08/06/2022 14:50:43","86605","12","task-fj2g",NA,"22359779","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"END TASK",NA,NA,NA,NA,"13526",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ca8udou"
"94","1","1654701844648","08/06/2022 15:24:04","1654701844522","1","08/06/2022 16:24:04","86605","12","task-fj2g",NA,"22361754","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fbdvz2jm"
"95","2","1654701858671","08/06/2022 15:24:18","1654701858603","1","08/06/2022 16:24:18","86605","12","task-fj2g",NA,"22361754","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Closeness-1","4","Spreadsheet1","Spreadsheet1","1","1","1","Screen 1","buttonC","response_button_image","14033",NA,NA,"3.png","1","0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,"1.png","2.png","3.png","4.png","5.png","6.png","7.png",NA,NA,NA,NA,NA,NA,NA,NA,"fbdvz2jm"
