"","Participant_Public_ID","Task_Name","Response","Question_Key","response"
"1091","1tta9k0e","Affiliation questions - 3","71","Affilitation_Acceptance3",71
"1092","1tta9k0e","Affiliation questions - 3","26","Affilitation_Avoidance3",26
"1093","10gyt4yw","Affiliation questions - 3","25","Affilitation_Avoidance3",25
"1094","10gyt4yw","Affiliation questions - 3","75","Affilitation_Generosity3",75
"1095","10gyt4yw","Affiliation questions - 3","71","Affilitation_Gratitude3",71
"1096","10gyt4yw","Affiliation questions - 3","63","Affilitation_Acceptance3",63
"1097","10gyt4yw","Affiliation questions - 3","67","Affilitation_Sympathy3",67
"1098","10gyt4yw","Affiliation questions - 3","18","Affilitation_Hostility3",18
"1099","10gyt4yw","Affiliation questions - 3","11","Affilitation_Distrust3",11
"1100","rl6qzzwk","Affiliation questions - 3","10","Affilitation_Acceptance3",10
"1101","rl6qzzwk","Affiliation questions - 3","0","Affilitation_Hostility3",0
"1102","rl6qzzwk","Affiliation questions - 3","0","Affilitation_Distrust3",0
"1103","rl6qzzwk","Affiliation questions - 3","0","Affilitation_Sympathy3",0
"1104","rl6qzzwk","Affiliation questions - 3","0","Affilitation_Avoidance3",0
"1105","rl6qzzwk","Affiliation questions - 3","10","Affilitation_Gratitude3",10
"1106","rl6qzzwk","Affiliation questions - 3","10","Affilitation_Generosity3",10
"1107","yuxt0mr0","Affiliation questions - 3","70","Affilitation_Gratitude3",70
"1108","yuxt0mr0","Affiliation questions - 3","30","Affilitation_Distrust3",30
"1109","yuxt0mr0","Affiliation questions - 3","75","Affilitation_Generosity3",75
"1110","yuxt0mr0","Affiliation questions - 3","30","Affilitation_Sympathy3",30
"1111","yuxt0mr0","Affiliation questions - 3","30","Affilitation_Avoidance3",30
"1112","yuxt0mr0","Affiliation questions - 3","78","Affilitation_Acceptance3",78
"1113","yuxt0mr0","Affiliation questions - 3","20","Affilitation_Hostility3",20
"1114","el4g7vqv","Affiliation questions - 3","50","Affilitation_Acceptance3",50
"1115","el4g7vqv","Affiliation questions - 3","50","Affilitation_Generosity3",50
"1116","el4g7vqv","Affiliation questions - 3","50","Affilitation_Sympathy3",50
"1117","el4g7vqv","Affiliation questions - 3","0","Affilitation_Distrust3",0
"1118","el4g7vqv","Affiliation questions - 3","50","Affilitation_Gratitude3",50
"1119","el4g7vqv","Affiliation questions - 3","0","Affilitation_Hostility3",0
"1120","el4g7vqv","Affiliation questions - 3","50","Affilitation_Avoidance3",50
"1121","0latiljl","Affiliation questions - 3","36","Affilitation_Distrust3",36
"1122","0latiljl","Affiliation questions - 3","69","Affilitation_Gratitude3",69
"1123","0latiljl","Affiliation questions - 3","68","Affilitation_Acceptance3",68
"1124","0latiljl","Affiliation questions - 3","37","Affilitation_Avoidance3",37
"1125","0latiljl","Affiliation questions - 3","70","Affilitation_Sympathy3",70
"1126","0latiljl","Affiliation questions - 3","34","Affilitation_Hostility3",34
"1127","0latiljl","Affiliation questions - 3","71","Affilitation_Generosity3",71
"1128","yrqlg96p","Affiliation questions - 3","67","Affilitation_Generosity3",67
"1129","yrqlg96p","Affiliation questions - 3","9","Affilitation_Avoidance3",9
"1130","yrqlg96p","Affiliation questions - 3","64","Affilitation_Gratitude3",64
"1131","yrqlg96p","Affiliation questions - 3","71","Affilitation_Sympathy3",71
"1132","yrqlg96p","Affiliation questions - 3","15","Affilitation_Distrust3",15
"1133","yrqlg96p","Affiliation questions - 3","72","Affilitation_Acceptance3",72
"1134","yrqlg96p","Affiliation questions - 3","75","Affilitation_Hostility3",75
"1135","49puxoj7","Affiliation questions - 3","40","Affilitation_Avoidance3",40
"1136","49puxoj7","Affiliation questions - 3","40","Affilitation_Distrust3",40
"1137","49puxoj7","Affiliation questions - 3","55","Affilitation_Sympathy3",55
"1138","49puxoj7","Affiliation questions - 3","66","Affilitation_Generosity3",66
"1139","49puxoj7","Affiliation questions - 3","63","Affilitation_Hostility3",63
"1140","49puxoj7","Affiliation questions - 3","60","Affilitation_Gratitude3",60
"1141","49puxoj7","Affiliation questions - 3","65","Affilitation_Acceptance3",65
"1142","jsk580jc","Affiliation questions - 3","59","Affilitation_Hostility3",59
"1143","jsk580jc","Affiliation questions - 3","64","Affilitation_Gratitude3",64
"1144","jsk580jc","Affiliation questions - 3","67","Affilitation_Sympathy3",67
"1145","jsk580jc","Affiliation questions - 3","44","Affilitation_Avoidance3",44
"1146","jsk580jc","Affiliation questions - 3","64","Affilitation_Acceptance3",64
"1147","jsk580jc","Affiliation questions - 3","46","Affilitation_Distrust3",46
"1148","jsk580jc","Affiliation questions - 3","65","Affilitation_Generosity3",65
"1149","2nov5ul3","Affiliation questions - 3","41","Affilitation_Gratitude3",41
"1150","2nov5ul3","Affiliation questions - 3","29","Affilitation_Distrust3",29
"1151","2nov5ul3","Affiliation questions - 3","65","Affilitation_Sympathy3",65
"1152","2nov5ul3","Affiliation questions - 3","74","Affilitation_Acceptance3",74
"1153","2nov5ul3","Affiliation questions - 3","30","Affilitation_Avoidance3",30
"1154","2nov5ul3","Affiliation questions - 3","38","Affilitation_Hostility3",38
"1155","2nov5ul3","Affiliation questions - 3","34","Affilitation_Generosity3",34
"1156","9gexj2th","Affiliation questions - 3","66","Affilitation_Gratitude3",66
"1157","9gexj2th","Affiliation questions - 3","70","Affilitation_Generosity3",70
"1158","9gexj2th","Affiliation questions - 3","78","Affilitation_Acceptance3",78
"1159","9gexj2th","Affiliation questions - 3","71","Affilitation_Sympathy3",71
"1160","9gexj2th","Affiliation questions - 3","38","Affilitation_Avoidance3",38
"1161","9gexj2th","Affiliation questions - 3","35","Affilitation_Distrust3",35
"1162","9gexj2th","Affiliation questions - 3","39","Affilitation_Hostility3",39
"1163","ypkywtgz","Affiliation questions - 3","0","Affilitation_Avoidance3",0
"1164","ypkywtgz","Affiliation questions - 3","30","Affilitation_Hostility3",30
"1165","ypkywtgz","Affiliation questions - 3","50","Affilitation_Gratitude3",50
"1166","ypkywtgz","Affiliation questions - 3","30","Affilitation_Generosity3",30
"1167","ypkywtgz","Affiliation questions - 3","0","Affilitation_Acceptance3",0
"1168","ypkywtgz","Affiliation questions - 3","0","Affilitation_Distrust3",0
"1169","ypkywtgz","Affiliation questions - 3","0","Affilitation_Sympathy3",0
"1170","jwit68o8","Affiliation questions - 1","50","Affilitation_Generosity1",50
"1171","jwit68o8","Affiliation questions - 1","31","Affilitation_Sympathy1",31
"1172","jwit68o8","Affiliation questions - 1","66","Affilitation_Acceptance1",66
"1173","jwit68o8","Affiliation questions - 1","55","Affilitation_Avoidance1",55
"1174","jwit68o8","Affiliation questions - 1","56","Affilitation_Gratitude1",56
"1175","jwit68o8","Affiliation questions - 1","50","Affilitation_Distrust1",50
"1176","jwit68o8","Affiliation questions - 1","6","Affilitation_Hostility1",6
"1177","l51yoirf","Affiliation questions - 1","12","Affilitation_Distrust1",12
"1178","l51yoirf","Affiliation questions - 1","87","Affilitation_Generosity1",87
"1179","l51yoirf","Affiliation questions - 1","88","Affilitation_Acceptance1",88
"1180","l51yoirf","Affiliation questions - 1","88","Affilitation_Gratitude1",88
"1181","l51yoirf","Affiliation questions - 1","21","Affilitation_Avoidance1",21
"1182","l51yoirf","Affiliation questions - 1","23","Affilitation_Hostility1",23
"1183","l51yoirf","Affiliation questions - 1","99","Affilitation_Sympathy1",99
"1184","ll7yp6dw","Affiliation questions - 1","31","Affilitation_Avoidance1",31
"1185","ll7yp6dw","Affiliation questions - 1","60","Affilitation_Acceptance1",60
"1186","ll7yp6dw","Affiliation questions - 1","73","Affilitation_Generosity1",73
"1187","ll7yp6dw","Affiliation questions - 1","50","Affilitation_Sympathy1",50
"1188","ll7yp6dw","Affiliation questions - 1","50","Affilitation_Distrust1",50
"1189","ll7yp6dw","Affiliation questions - 1","65","Affilitation_Gratitude1",65
"1190","ll7yp6dw","Affiliation questions - 1","27","Affilitation_Hostility1",27
"1191","f5iukocs","Affiliation questions - 1","0","Affilitation_Hostility1",0
"1192","f5iukocs","Affiliation questions - 1","45","Affilitation_Gratitude1",45
"1193","f5iukocs","Affiliation questions - 1","45","Affilitation_Generosity1",45
"1194","f5iukocs","Affiliation questions - 1","62","Affilitation_Acceptance1",62
"1195","f5iukocs","Affiliation questions - 1","57","Affilitation_Avoidance1",57
"1196","f5iukocs","Affiliation questions - 1","0","Affilitation_Distrust1",0
"1197","f5iukocs","Affiliation questions - 1","57","Affilitation_Sympathy1",57
"1198","1tta9k0e","Affiliation questions - 1","65","Affilitation_Sympathy1",65
"1199","1tta9k0e","Affiliation questions - 1","56","Affilitation_Distrust1",56
"1200","1tta9k0e","Affiliation questions - 1","57","Affilitation_Generosity1",57
"1201","1tta9k0e","Affiliation questions - 1","58","Affilitation_Hostility1",58
"1202","1tta9k0e","Affiliation questions - 1","22","Affilitation_Gratitude1",22
"1203","1tta9k0e","Affiliation questions - 1","22","Affilitation_Avoidance1",22
"1204","1tta9k0e","Affiliation questions - 1","25","Affilitation_Acceptance1",25
"1205","10gyt4yw","Affiliation questions - 1","29","Affilitation_Distrust1",29
"1206","10gyt4yw","Affiliation questions - 1","44","Affilitation_Gratitude1",44
"1207","10gyt4yw","Affiliation questions - 1","36","Affilitation_Hostility1",36
"1208","10gyt4yw","Affiliation questions - 1","22","Affilitation_Avoidance1",22
"1209","10gyt4yw","Affiliation questions - 1","45","Affilitation_Sympathy1",45
"1210","10gyt4yw","Affiliation questions - 1","57","Affilitation_Acceptance1",57
"1211","10gyt4yw","Affiliation questions - 1","57","Affilitation_Generosity1",57
"1212","rl6qzzwk","Affiliation questions - 1","10","Affilitation_Avoidance1",10
"1213","rl6qzzwk","Affiliation questions - 1","10","Affilitation_Gratitude1",10
"1214","rl6qzzwk","Affiliation questions - 1","0","Affilitation_Distrust1",0
"1215","rl6qzzwk","Affiliation questions - 1","0","Affilitation_Hostility1",0
"1216","rl6qzzwk","Affiliation questions - 1","8","Affilitation_Acceptance1",8
"1217","rl6qzzwk","Affiliation questions - 1","0","Affilitation_Sympathy1",0
"1218","rl6qzzwk","Affiliation questions - 1","10","Affilitation_Generosity1",10
"1219","yuxt0mr0","Affiliation questions - 1","40","Affilitation_Distrust1",40
"1220","yuxt0mr0","Affiliation questions - 1","30","Affilitation_Hostility1",30
"1221","yuxt0mr0","Affiliation questions - 1","60","Affilitation_Generosity1",60
"1222","yuxt0mr0","Affiliation questions - 1","50","Affilitation_Sympathy1",50
"1223","yuxt0mr0","Affiliation questions - 1","60","Affilitation_Gratitude1",60
"1224","yuxt0mr0","Affiliation questions - 1","65","Affilitation_Acceptance1",65
"1225","yuxt0mr0","Affiliation questions - 1","60","Affilitation_Avoidance1",60
"1226","el4g7vqv","Affiliation questions - 1","50","Affilitation_Gratitude1",50
"1227","el4g7vqv","Affiliation questions - 1","50","Affilitation_Acceptance1",50
"1228","el4g7vqv","Affiliation questions - 1","50","Affilitation_Avoidance1",50
"1229","el4g7vqv","Affiliation questions - 1","50","Affilitation_Sympathy1",50
"1230","el4g7vqv","Affiliation questions - 1","0","Affilitation_Distrust1",0
"1231","el4g7vqv","Affiliation questions - 1","50","Affilitation_Generosity1",50
"1232","el4g7vqv","Affiliation questions - 1","0","Affilitation_Hostility1",0
"1233","0latiljl","Affiliation questions - 1","58","Affilitation_Gratitude1",58
"1234","0latiljl","Affiliation questions - 1","39","Affilitation_Avoidance1",39
"1235","0latiljl","Affiliation questions - 1","30","Affilitation_Hostility1",30
"1236","0latiljl","Affiliation questions - 1","63","Affilitation_Acceptance1",63
"1237","0latiljl","Affiliation questions - 1","64","Affilitation_Generosity1",64
"1238","0latiljl","Affiliation questions - 1","39","Affilitation_Distrust1",39
"1239","0latiljl","Affiliation questions - 1","72","Affilitation_Sympathy1",72
"1240","yrqlg96p","Affiliation questions - 1","6","Affilitation_Avoidance1",6
"1241","yrqlg96p","Affiliation questions - 1","71","Affilitation_Sympathy1",71
"1242","yrqlg96p","Affiliation questions - 1","83","Affilitation_Hostility1",83
"1243","yrqlg96p","Affiliation questions - 1","50","Affilitation_Gratitude1",50
"1244","yrqlg96p","Affiliation questions - 1","25","Affilitation_Distrust1",25
"1245","yrqlg96p","Affiliation questions - 1","64","Affilitation_Generosity1",64
"1246","yrqlg96p","Affiliation questions - 1","75","Affilitation_Acceptance1",75
"1247","49puxoj7","Affiliation questions - 1","66","Affilitation_Gratitude1",66
"1248","49puxoj7","Affiliation questions - 1","40","Affilitation_Avoidance1",40
"1249","49puxoj7","Affiliation questions - 1","66","Affilitation_Generosity1",66
"1250","49puxoj7","Affiliation questions - 1","66","Affilitation_Hostility1",66
"1251","49puxoj7","Affiliation questions - 1","40","Affilitation_Distrust1",40
"1252","49puxoj7","Affiliation questions - 1","60","Affilitation_Sympathy1",60
"1253","49puxoj7","Affiliation questions - 1","66","Affilitation_Acceptance1",66
"1254","jsk580jc","Affiliation questions - 1","59","Affilitation_Generosity1",59
"1255","jsk580jc","Affiliation questions - 1","56","Affilitation_Avoidance1",56
"1256","jsk580jc","Affiliation questions - 1","41","Affilitation_Distrust1",41
"1257","jsk580jc","Affiliation questions - 1","59","Affilitation_Gratitude1",59
"1258","jsk580jc","Affiliation questions - 1","67","Affilitation_Sympathy1",67
"1259","jsk580jc","Affiliation questions - 1","62","Affilitation_Hostility1",62
"1260","jsk580jc","Affiliation questions - 1","62","Affilitation_Acceptance1",62
"1261","2nov5ul3","Affiliation questions - 1","32","Affilitation_Hostility1",32
"1262","2nov5ul3","Affiliation questions - 1","23","Affilitation_Distrust1",23
"1263","2nov5ul3","Affiliation questions - 1","61","Affilitation_Sympathy1",61
"1264","2nov5ul3","Affiliation questions - 1","50","Affilitation_Generosity1",50
"1265","2nov5ul3","Affiliation questions - 1","66","Affilitation_Acceptance1",66
"1266","2nov5ul3","Affiliation questions - 1","15","Affilitation_Avoidance1",15
"1267","2nov5ul3","Affiliation questions - 1","29","Affilitation_Gratitude1",29
"1268","9gexj2th","Affiliation questions - 1","73","Affilitation_Acceptance1",73
"1269","9gexj2th","Affiliation questions - 1","40","Affilitation_Avoidance1",40
"1270","9gexj2th","Affiliation questions - 1","68","Affilitation_Sympathy1",68
"1271","9gexj2th","Affiliation questions - 1","63","Affilitation_Gratitude1",63
"1272","9gexj2th","Affiliation questions - 1","45","Affilitation_Hostility1",45
"1273","9gexj2th","Affiliation questions - 1","79","Affilitation_Generosity1",79
"1274","9gexj2th","Affiliation questions - 1","16","Affilitation_Distrust1",16
"1275","ypkywtgz","Affiliation questions - 1","1","Affilitation_Avoidance1",1
"1276","ypkywtgz","Affiliation questions - 1","1","Affilitation_Distrust1",1
"1277","ypkywtgz","Affiliation questions - 1","0","Affilitation_Sympathy1",0
"1278","ypkywtgz","Affiliation questions - 1","70","Affilitation_Acceptance1",70
"1279","ypkywtgz","Affiliation questions - 1","50","Affilitation_Gratitude1",50
"1280","ypkywtgz","Affiliation questions - 1","50","Affilitation_Generosity1",50
"1281","ypkywtgz","Affiliation questions - 1","50","Affilitation_Hostility1",50
